TCGA	Tissue	ESTIMATE	Protein	CDH11	CDH1	CTNNB1	CD3E	CD8A
TCGA-EJ-5509	prad	-216.20903	0.91001708025896	10.1634	13.8606	13.0731	7.9389	7.0591
TCGA-A2-A04P	brca	612.75357	-0.0727846450136114	10.0063	11.1115	11.8699	9.0128	7.7215
TCGA-86-7953	luad	1306.79782	-2.62368594333581	10.2913	11.7857	13.0118	8.8897	7.8545
TCGA-AC-A23E	brca	275.94081	0.0800428590833173	13.23	13.6026	13.8978	5.2242	5.1139
TCGA-DK-A3IL	blca	-794.94769	0.5398797795	8.92	14.0187	11.7789	6.4957	3.4483
TCGA-B0-4837	kirc	613.56469	-0.172032604303118	10.047	9.4985	12.5651	8.1748	7.659
TCGA-A2-A0YE	brca	-685.08643	0.14309470074655	11.4516	12.4439	13.7615	5.638	5.2862
TCGA-CJ-5684	kirc	1123.96438	0.00604549722473707	9.2879	10.804	13.2412	9.8606	10.2025
TCGA-GD-A3OQ	blca	14.61990	-0.135077295	10.8414	12.9703	12.9373	8.3513	8.5465
TCGA-CE-A27D	thca	1467.12329	0.92597823194126	8.972	13.5348	13.4205	10.0848	9.4449
TCGA-D8-A27E	brca	-192.43854	0.89684870957914	10.1867	13.9962	13.4372	6.5679	6.7831
TCGA-B0-5102	kirc	541.04649	0.569136406511573	8.729	11.8456	12.2814	8.5893	8.9545
TCGA-78-7149	luad	-147.69716	0.335738419738875	9.869	12.6341	13.0131	7.604	6.702
TCGA-BH-A0E1	brca	-665.19255	-0.553466524622395	11.4333	12.7729	13.2651	5.2259	5.1951
TCGA-DV-5575	kirc	1069.28629	0.507954479391914	9.4403	11.0856	12.8679	9.2066	9.6826
TCGA-A6-6782	coad	367.80331	0.996102328300994	10.8706	13.572	13.501	7.9511	7.8389
TCGA-DU-6404	lgg	-794.33212	1.00902234434567	12.1606	10.1781	13.4257	4.6439	5.1823
TCGA-EJ-A46E	prad	-732.56763	0.965506504493248	9.0178	13.1999	13.0675	7.2079	7.3706
TCGA-EL-A4KD	thca	-139.14965	0.661545708889268	10.3875	13.5343	13.4898	6.5483	6.7359
TCGA-44-6777	luad	2264.99228	-0.126171881984507	11.2039	12.1659	13.0218	9.2068	8.5653
TCGA-AO-A0JJ	brca	1154.40392	-1.79555552328997	11.246	10.0287	13.6848	9.5249	9.2576
TCGA-JL-A3YW	brca	1229.83593	-0.3046506795	12.1386	12.7722	13.1123	8.7325	7.6005
TCGA-BJ-A0Z3	thca	1110.23934	0.320344222780507	8.968	14.1146	13.5889	9.8483	8.808
TCGA-HC-7213	prad	-578.22654	0.740648820010472	10.1131	13.4302	13.2012	6.8539	5.6885
TCGA-EW-A1PC	brca	-767.63223	-0.1793511465	11.0975	13.6891	12.6864	5.245	5.2716
TCGA-EE-A2GC	skcm	1305.89671	-0.0590882170000001	9.4079	12.8686	15.056	8.9531	10.3466
TCGA-HT-7485	lgg	-523.04467	1.44388208231777	10.2971	7.4916	13.2086	2.1	2.989
TCGA-AZ-6601	coad	811.46872	-0.268224120056336	8.8824	13.8876	12.9041	8.6548	8.0978
TCGA-06-2570	gbm	487.00025	0.784179775530624	11.2209	6.7268	13.1032	3.5467	3.6619
TCGA-EZ-7264	lgg	-1479.51450	0.423026811650769	10.1446	5.682	12.7364	1.262	2.5931
TCGA-EM-A3AL	thca	-1048.46768	1.02080392360866	4.7311	14.069	13.0753	3.7703	5.7833
TCGA-DV-5569	kirc	1105.00655	0.322213757024307	9.4702	11.3021	13.0975	8.5697	9.0731
TCGA-50-6594	luad	378.11699	-0.695922778422058	9.4677	13.3889	13.1093	7.2384	6.1865
TCGA-DU-8163	lgg	147.46100	1.60041952811371	10.1792	7.4576	12.9904	5.278	3.8493
TCGA-AR-A24K	brca	-995.73477	0.665108944513733	11.3251	12.7067	13.6198	4.9534	5.3567
TCGA-HT-8564	lgg	-683.69573	0.269524124593354	10.2964	10.2283	13.1219	4.9931	6.1242
TCGA-EJ-5505	prad	-1156.72019	0.48323791171853	7.8064	14.251	13.3643	6.5742	6.7663
TCGA-CJ-4890	kirc	2743.30423	-0.575844310611302	11.7586	9.6003	13.0847	11.0016	11.6753
TCGA-BH-A1F8	brca	-43.52444	-0.573581687	11.3663	14.4566	13.3551	6.8492	7.4741
TCGA-E9-A244	brca	-561.68149	0.114373794558436	11.382	13.9606	13.4489	7.3635	7.3548
TCGA-B0-4824	kirc	1752.34715	0.155055735926869	8.6152	11.1087	12.3773	10.1345	10.8661
TCGA-CV-7255	hnsc	-649.26333	0.298300034684206	10.111	13.5925	12.9283	5.4449	3.2414
TCGA-A3-3322	kirc	448.87065	-0.0122639953926184	10.4388	11.2473	12.3872	6.5644	6.2678
TCGA-L6-A4EP	thca	-280.55066	1.13804994267313	8.8765	13.8847	12.1484	6.3645	6.2069
TCGA-AO-A0JC	brca	3459.34632	0.0663760775439842	10.2052	10.8631	12.0716	12.949	11.7824
TCGA-BP-5195	kirc	1058.73595	0.460472783538772	10.877	10.8327	13.2586	8.6705	8.0826
TCGA-DB-A4XG	lgg	-1707.77000	0.845281156198125	10.0168	5.4206	12.741	0.0	3.1592
TCGA-DJ-A2Q0	thca	-765.50214	0.0382712551263121	5.7888	14.7128	12.9151	3.9858	4.4166
TCGA-BJ-A0ZB	thca	-549.63175	0.260670044650961	8.5513	13.8641	13.9162	6.5952	6.9909
TCGA-CV-7421	hnsc	-230.53226	0.661591637053191	11.0439	12.807	13.2394	6.0338	5.3223
TCGA-05-4384	luad	767.76862	1.51223765725562	10.2275	12.8558	13.575	7.3903	6.856
TCGA-BF-A1PU	skcm	-1187.92836	1.4719773015	8.8579	13.9235	14.4495	3.5096	2.7749
TCGA-DU-5855	lgg	129.71121	0.715669358626718	11.3036	4.6087	12.5026	3.6076	3.93
TCGA-49-4494	luad	896.17280	0.740396986187099	10.9962	12.7057	13.7728	8.3354	8.7417
TCGA-60-2710	lusc	822.05467	0.742250695040504	10.7493	13.1232	13.4047	8.3495	8.6493
TCGA-EL-A3CY	thca	2624.95096	-0.67883372678269	10.718	13.2842	13.7313	11.464	10.3602
TCGA-EL-A3H4	thca	-520.28061	0.31740536693909	9.1667	14.4104	13.7801	5.3454	4.6319
TCGA-B0-4815	kirc	2501.34398	-0.815883090944089	10.2909	10.7342	12.2112	10.931	11.6133
TCGA-CZ-5984	kirc	1220.40429	0.657170058454953	9.4195	12.695	12.7802	5.311	4.9787
TCGA-BJ-A290	thca	-914.37350	0.971164072073153	7.8033	14.6876	13.1503	7.0513	7.4725
TCGA-CN-6988	hnsc	-923.50165	0.561629391833996	7.3224	13.8272	12.1249	4.8706	4.7566
TCGA-EM-A2OY	thca	-1108.79423	-0.0405811913438932	4.263	13.7493	12.9085	3.9439	4.8963
TCGA-AA-3697	coad	1065.33059	1.65730219686593	8.4949	13.9598	13.4576	6.9129	7.1326
TCGA-A2-A0D4	brca	-994.45517	0.38189337271577	9.7916	14.239	12.4332	5.1435	4.9206
TCGA-E9-A3X8	brca	980.14946	-1.434568782	10.3649	8.8576	12.17	9.6192	8.8742
TCGA-CN-4739	hnsc	653.93074	-2.70091349964394	9.39	14.3711	12.7268	8.9197	8.9417
TCGA-G9-6364	prad	-1042.29979	0.376143238213761	10.0743	14.3718	13.2225	7.2942	6.2287
TCGA-D8-A1XQ	brca	966.07647	0.639513763	11.2443	13.1372	14.4448	8.4984	7.9526
TCGA-FD-A3N5	blca	-80.85263	-0.148387994508255	6.8418	13.5999	11.9643	6.8263	6.8224
TCGA-EJ-A65E	prad	-1199.97199	0.397822673009736	7.3233	13.8545	13.0442	6.827	6.529
TCGA-DJ-A2Q7	thca	-32.84842	0.603656005955169	8.5616	13.978	13.9273	7.3247	7.6667
TCGA-CJ-5679	kirc	-436.59238	-0.349825924662303	10.5248	11.8574	12.1359	7.2536	7.6552
TCGA-A8-A08A	brca	311.55188	0.209185958567961	10.9676	12.8822	13.7048	7.4395	5.5419
TCGA-C8-A12W	brca	232.98420	-0.334693556904942	12.4087	15.0912	13.4171	7.3588	6.8927
TCGA-E9-A1R6	brca	-574.42280	-1.99483484667483	11.015	13.711	13.1422	5.2142	5.2834
TCGA-GN-A26D	skcm	-279.72400	-0.934442810557005	6.7899	9.4783	15.2008	6.431	6.0845
TCGA-FR-A3YO	skcm	457.25206	-0.663114088	6.5505	9.0162	14.2897	5.1328	3.5269
TCGA-A8-A082	brca	-82.99027	-0.0557083030000003	10.9984	14.3228	12.6026	3.9819	4.7115
TCGA-ET-A3DT	thca	1802.57741	0.00945160838442999	11.8293	13.5898	14.3019	10.3052	10.3466
TCGA-GM-A2D9	brca	87.65547	-0.0827244559999996	11.0192	12.7047	12.7414	7.3863	6.5808
TCGA-D8-A1JK	brca	1140.53535	0.118338789	11.0973	13.8765	12.8348	8.6788	8.3485
TCGA-E2-A10E	brca	-217.54643	0.0244259024999998	10.6363	13.4799	14.0364	7.2326	7.348
TCGA-EW-A1PA	brca	-232.93666	-1.09378919238602	10.9533	14.4537	13.1457	7.6929	7.3903
TCGA-BH-A1EY	brca	980.16649	0.0773702049715505	12.6304	13.2667	12.9547	8.8857	7.6364
TCGA-EJ-5494	prad	-647.29145	0.41061580398838	8.6228	14.1794	13.1197	7.2331	6.6907
TCGA-EJ-7786	prad	-1079.97285	0.258514130474322	9.272	13.7076	13.0088	6.4385	6.4908
TCGA-CE-A3MD	thca	109.34758	0.29897874036435	9.4358	13.109	13.1934	7.6414	7.3976
TCGA-G9-6356	prad	-309.27261	0.753241509958588	6.3058	13.9553	13.1034	8.5892	8.6157
TCGA-A2-A1G0	brca	301.51956	-0.205771032309899	11.0915	13.2251	13.2879	8.4517	8.0335
TCGA-DM-A1D4	coad	-523.57366	0.830976037228241	6.5662	13.6818	12.3873	7.511	6.0844
TCGA-CM-6172	coad	-423.37628	2.59868398989886	10.1375	14.3709	13.0716	6.4876	4.3182
TCGA-CV-5977	hnsc	-163.58997	-1.67658542530693	8.9805	12.9413	12.2591	6.2365	4.2928
TCGA-A8-A09C	brca	-821.86077	0.507311634211981	11.2622	14.2806	13.3753	5.8695	5.1255
TCGA-HT-7695	lgg	-1428.41946	1.11234847300195	9.7261	6.3699	12.7453	1.9226	4.8408
TCGA-G4-6297	coad	197.43895	1.53087357337193	11.4643	14.5284	13.9331	7.2389	6.9732
TCGA-CQ-6221	hnsc	330.51201	-0.338095803887303	13.5919	2.5678	12.82	5.2653	4.9574
TCGA-GN-A265	skcm	2159.06621	-0.9679066865	11.4252	3.9709	13.3673	10.1787	9.273
TCGA-64-1677	luad	802.40936	-0.0153213149623036	9.0121	13.3824	13.95	9.0454	8.4603
TCGA-EE-A2GU	skcm	1163.22811	-0.202062992	3.8584	13.9239	14.5076	9.5699	10.7593
TCGA-HT-7874	lgg	-1454.63279	0.677093583089772	9.5699	5.4113	12.706	1.7424	5.2929
TCGA-AN-A0G0	brca	-372.15818	-0.1192958575	10.3518	13.3728	13.6281	6.5442	5.6592
TCGA-CN-4728	hnsc	1560.10295	-0.259468769008866	12.5569	13.6171	13.2604	9.1651	7.943
TCGA-CV-5443	hnsc	1361.29217	-0.299619151167419	8.8457	12.2387	13.1249	9.8871	9.4333
TCGA-DU-6542	lgg	81.58141	0.198710708756553	10.992	5.6234	12.7867	2.73	3.6169
TCGA-A2-A25D	brca	1381.97021	-2.10002376051473	9.6334	7.7861	12.8251	9.8584	9.35
TCGA-E9-A1RA	brca	-114.44820	0.303940452854061	11.3208	12.7827	13.1	7.8707	6.9746
TCGA-AC-A2FG	brca	-405.16743	-1.545746165	10.1973	11.8193	13.6709	7.071	6.8905
TCGA-44-6776	luad	1262.84273	1.16156296465387	9.804	12.3391	13.2095	8.1242	7.8811
TCGA-A2-A0CT	brca	-614.99268	0.594695734492965	10.445	14.4149	13.3029	4.8995	5.4056
TCGA-D8-A1JU	brca	511.70008	0.181686833	12.7859	12.3554	13.8589	7.9639	8.2332
TCGA-G9-6329	prad	-585.29813	0.0231390043682598	8.988	13.0129	12.7535	8.074	7.7271
TCGA-CQ-7068	hnsc	1448.24146	0.4209002602282	6.5869	12.4551	13.877	10.1426	10.2906
TCGA-EJ-A46F	prad	-1353.48826	-0.0614522834822022	6.4448	12.9769	11.8928	4.9926	4.2059
TCGA-A2-A0EW	brca	416.37462	-0.977134941844437	11.5909	11.1307	13.8189	8.2969	8.5207
TCGA-EJ-5522	prad	-558.57086	0.413457051981743	9.8251	14.4945	13.3618	8.0675	7.4845
TCGA-AN-A041	brca	-235.95548	-1.01753611381499	11.7598	15.1454	13.3877	6.2981	5.2039
TCGA-BP-4972	kirc	1350.06229	-0.480493325890517	10.7063	11.7035	12.945	8.4131	8.4291
TCGA-CV-7422	hnsc	192.63259	-0.0483774351112849	10.7463	13.9728	12.8153	7.8298	7.3863
TCGA-DJ-A13W	thca	-364.91783	0.673719401673748	5.5363	12.8693	11.9555	6.9318	7.1319
TCGA-BH-A0BO	brca	642.04767	-0.253122835639612	10.9521	13.027	13.9757	6.4764	6.6168
TCGA-DJ-A2Q1	thca	1096.20923	0.0876838058324298	11.3456	13.7697	13.5508	8.9401	7.2137
TCGA-DU-6393	lgg	-1400.74215	-0.367984555237452	10.6956	2.7954	12.9156	2.4984	2.8481
TCGA-32-1970	gbm	-395.76750	0.818479977699754	10.3116	7.5551	12.8245	4.8537	4.971
TCGA-KK-A5A1	prad	-555.18750	1.1402506537207	9.4032	13.3388	13.0188	7.0686	6.6447
TCGA-CJ-4872	kirc	1463.78643	-0.128211599972671	11.1724	9.9417	13.0697	9.8327	9.2476
TCGA-B0-4842	kirc	1790.69610	-0.376155605314683	9.3787	9.9439	11.1276	10.2664	9.5387
TCGA-DA-A1I4	skcm	1196.24527	-2.31633167846246	10.7983	5.5342	14.7224	6.6494	6.0896
TCGA-66-2788	lusc	1084.91557	-1.94413346553807	11.507	13.3578	12.9012	8.6382	8.8841
TCGA-E9-A1RH	brca	-333.64708	-1.19474526750794	11.2667	14.1976	12.7761	4.9003	4.4128
TCGA-F4-6569	coad	496.34382	0.907223966430138	12.5224	13.8202	14.1579	7.9279	7.6729
TCGA-78-7166	luad	187.50228	-1.28392855395017	9.0023	12.9284	12.7598	8.4087	6.8966
TCGA-AC-A2BM	brca	208.97353	-0.9304631395	10.3697	12.9777	13.8306	8.151	7.3833
TCGA-JL-A3YX	brca	-786.75513	-1.3097571515	10.369	12.872	12.4685	5.8026	6.5388
TCGA-CA-6717	coad	753.75758	-0.300371100088419	10.829	13.295	13.2879	9.0414	7.9289
TCGA-H2-A2K9	thca	686.60493	0.752687351092188	8.0358	14.4553	13.0432	9.217	9.2013
TCGA-ER-A2NF	skcm	350.06332	1.328788302	4.5369	13.9921	15.3006	9.11	9.3038
TCGA-50-5044	luad	1010.86531	0.055505996974836	11.7388	10.4312	12.351	9.2209	8.9701
TCGA-E9-A1RG	brca	121.67284	0.451040184265458	9.9988	13.9761	12.4116	7.2793	6.419
TCGA-CV-6962	hnsc	-175.06025	-1.81592815834364	7.3863	13.9835	13.0953	7.3388	6.9495
TCGA-AO-A1KT	brca	-6.20941	-0.160561144850403	11.7006	14.5983	13.1941	6.4576	6.0099
TCGA-CJ-4634	kirc	492.87918	0.0225624663433056	10.3167	10.6973	13.1375	7.4052	7.2914
TCGA-EM-A2CN	thca	-1308.94104	0.43280568358181	6.8958	13.1466	12.7668	3.5607	5.6837
TCGA-G9-6373	prad	-547.02094	0.575328302557828	9.6959	13.0986	12.4735	8.5406	6.6314
TCGA-06-0882	gbm	882.89396	0.983372960577117	10.8952	4.5848	13.0439	5.1965	5.3702
TCGA-BT-A20O	blca	2816.00609	-2.335029304	10.2317	4.7969	13.0023	11.139	11.9153
TCGA-EJ-7331	prad	-219.48832	0.0161246878752161	9.7677	14.0629	13.2695	7.1441	6.3684
TCGA-A2-A04Y	brca	750.78240	0.0476657325110511	10.3518	14.4064	12.1785	8.9701	8.9429
TCGA-D5-6539	coad	-40.61259	0.745036400915977	8.9281	14.3022	13.7118	7.3843	6.4969
TCGA-55-6971	luad	2188.10656	0.627628276099928	11.3557	11.6605	14.5043	10.0682	10.3594
TCGA-CS-6666	lgg	-519.77041	1.15316558292193	10.2467	7.5318	13.2384	4.4383	3.6998
TCGA-HT-7880	lgg	-1115.53392	0.979646876398383	9.4173	5.6849	12.4838	4.0484	5.5252
TCGA-60-2709	lusc	1888.32007	0.187615607200731	12.3858	12.7745	13.3902	10.0516	9.6994
TCGA-BP-5169	kirc	1929.10238	-0.801927342876829	10.3787	10.2175	11.2965	10.8144	9.6775
TCGA-FS-A1ZQ	skcm	-64.41656	-0.289425009	7.4147	12.3395	14.129	7.8808	6.6339
TCGA-HC-7077	prad	-1426.70595	1.25789762479645	7.9291	14.3239	13.2137	5.618	5.627
TCGA-BT-A0S7	blca	-560.29530	-0.535691383871148	8.7964	12.1581	13.0845	6.8779	5.2895
TCGA-BH-A0DP	brca	437.69269	-1.28357757600106	12.0614	11.9586	13.562	8.1383	8.7656
TCGA-E2-A1LK	brca	-345.81278	-0.29536393521073	9.3793	13.4579	13.8713	4.8665	6.8944
TCGA-BJ-A192	thca	-565.61389	0.184243327456674	6.8916	14.2283	13.0699	3.9742	4.2501
TCGA-D8-A1Y1	brca	161.00643	-1.25300862	12.4364	8.7927	12.931	6.719	5.368
TCGA-C8-A131	brca	158.97389	-1.7104502146553	11.1512	13.642	13.3836	7.7362	7.0641
TCGA-EW-A1OZ	brca	180.11473	-0.197169433543514	11.2225	13.5792	12.9228	7.3886	6.4635
TCGA-HT-7480	lgg	-1324.71315	0.689091962342265	10.1944	5.8451	12.9003	0.9306	3.1462
TCGA-ET-A3BP	thca	-384.35383	-0.560864045582286	6.2261	13.1878	13.5154	6.9299	6.703
TCGA-DU-7309	lgg	-864.01074	1.17374334237964	10.1089	8.0717	12.8939	2.7713	5.1554
TCGA-HT-7478	lgg	975.88430	-0.607587729435441	10.9235	8.8913	13.1251	6.6655	5.7728
TCGA-HT-8114	lgg	404.70649	1.30778388422084	10.9638	6.3007	13.4531	5.0225	4.9808
TCGA-EJ-5512	prad	-1151.29070	1.23636494002099	8.372	13.941	13.1411	6.8297	6.8369
TCGA-B0-4707	kirc	217.63046	-0.61359485522739	10.3188	10.6521	12.1059	9.0779	10.0333
TCGA-BP-5198	kirc	1375.97223	-0.240434624522874	11.8819	10.855	12.8418	9.3202	9.0077
TCGA-A3-3372	kirc	1026.98582	0.180797866800608	10.3641	11.439	13.175	8.3744	8.6758
TCGA-A2-A3XT	brca	1196.07901	-0.834520706	9.4698	11.2912	12.668	8.4486	7.5952
TCGA-76-4926	gbm	-424.36404	1.10352868849855	10.9342	2.6274	13.3305	3.6747	4.0059
TCGA-BH-A1FJ	brca	183.20838	0.2759171575	10.3734	13.842	13.2593	4.0481	5.6541
TCGA-DB-5279	lgg	-984.18550	0.350911172902902	10.6923	2.3002	13.7522	5.4109	5.4546
TCGA-78-7148	luad	420.30029	0.353432354216766	10.1215	13.5279	13.361	8.7343	8.8928
TCGA-CV-7097	hnsc	896.90808	-0.0285351301220672	10.284	12.3338	13.6992	8.1547	7.95
TCGA-A2-A0EX	brca	-99.25982	-1.32383053879994	12.1518	9.2743	13.3648	8.0283	6.9798
TCGA-E2-A1LE	brca	929.23279	-0.9453019195	12.1439	14.2363	12.524	9.7298	9.754
TCGA-ER-A3ES	skcm	-1474.17077	-1.09589644296756	5.1376	5.5237	14.4284	3.7656	3.7656
TCGA-EE-A2GL	skcm	1970.10799	-0.4754472075	9.3228	8.1842	13.4699	11.0204	9.3924
TCGA-E9-A1ND	brca	1746.11169	-0.290554843824129	9.4833	11.6812	13.0469	8.2127	8.011
TCGA-B0-5707	kirc	135.40504	0.200870701891113	7.9757	10.9922	12.6615	7.2185	6.6975
TCGA-CZ-5468	kirc	937.71895	-1.056072750057	11.0384	9.8593	12.2694	8.0974	8.4546
TCGA-EB-A1NK	skcm	53.63686	0.636080225	8.9634	12.9258	14.5188	7.038	6.2649
TCGA-DJ-A2PZ	thca	-23.97662	0.461457863401223	9.6831	13.6711	14.0663	6.1691	5.1094
TCGA-FE-A236	thca	-701.76581	-0.0162596342621429	7.7544	13.8599	13.5995	6.7591	6.8871
TCGA-22-5473	lusc	-103.40127	0.668856758732253	10.6551	12.6359	13.8875	7.5412	7.1088
TCGA-BP-4807	kirc	941.29375	-0.249464477244901	10.0257	11.5531	12.6145	6.773	6.8265
TCGA-CJ-4923	kirc	1741.04496	-0.173544800689412	10.7428	9.2395	12.4643	10.6882	10.4086
TCGA-D8-A1JB	brca	1308.75465	-0.525154847498887	10.8755	13.7523	13.7305	9.968	9.9052
TCGA-BT-A20W	blca	967.61432	-0.850439036	9.5078	13.3296	13.0486	8.546	7.8124
TCGA-49-4487	luad	1750.25143	-0.201779031475899	11.0993	12.0407	12.8215	10.3453	10.0429
TCGA-DJ-A1QE	thca	-365.18832	0.650767569964181	10.8969	14.392	14.0335	6.5398	5.7819
TCGA-AC-A3W7	brca	-341.40989	-1.12297819	11.4899	10.8137	13.2263	7.2596	7.2652
TCGA-CV-6945	hnsc	-480.77444	-1.36015720367933	8.3606	13.3861	12.3215	6.1491	5.2457
TCGA-ER-A2NG	skcm	2030.98304	-1.6728692875	9.062	11.1376	14.3217	10.4273	11.2021
TCGA-CN-4725	hnsc	-525.63312	-0.846808411868402	7.8976	13.5259	12.3618	5.4918	4.3048
TCGA-EB-A3XB	skcm	236.76525	-1.596064151	7.2423	13.9174	14.7638	7.4649	7.757
TCGA-EW-A1J5	brca	1068.38324	-2.40642047592517	10.8032	9.8837	13.1618	9.2331	9.2643
TCGA-A2-A0T3	brca	-954.21998	-0.842520870929276	10.326	14.0679	12.7302	6.6313	7.0642
TCGA-EM-A1YA	thca	-1042.01153	-0.200968404430815	4.6273	13.6995	13.0125	5.6461	6.2929
TCGA-CV-7437	hnsc	50.27626	0.330422267810869	8.2465	13.6472	13.4048	6.4747	4.1885
TCGA-DK-A1AF	blca	1144.97830	-1.1307652435	11.6571	13.6817	13.2552	8.8736	8.5853
TCGA-H2-A3RI	thca	-73.79538	0.40681811817995	7.9172	14.0637	12.9383	7.6149	7.779
TCGA-B0-5116	kirc	-3.16157	1.00195642755019	11.1172	11.6158	13.1396	7.6481	7.7444
TCGA-50-5941	luad	2174.39521	-0.164795866378832	11.3931	13.0875	13.0128	10.0902	10.0181
TCGA-22-5491	lusc	-165.84236	0.386236116527646	10.8278	12.1305	13.0276	9.3913	8.4567
TCGA-CV-6950	hnsc	-38.27869	-1.82118570016922	9.7048	13.1286	13.3563	7.047	7.0009
TCGA-EM-A2CL	thca	-1350.98885	0.415554199403834	3.0148	13.8058	13.1246	4.6156	6.9169
TCGA-EE-A3JD	skcm	2555.57555	-0.48462594	10.0768	7.6109	13.2501	11.714	10.2404
TCGA-G9-6496	prad	-770.53299	0.607392559283286	8.8161	12.6132	11.9018	6.2962	5.6186
TCGA-A7-A3IZ	brca	-549.19014	-2.3769636655	9.7042	8.8859	13.6781	4.5652	5.9443
TCGA-37-4133	lusc	592.12710	0.720687274374828	9.0329	11.7605	13.1725	8.1808	8.5694
TCGA-E2-A15K	brca	813.21277	0.2008326575	9.1477	12.1891	12.7403	9.1696	8.6163
TCGA-44-6145	luad	1890.67063	0.161754509217967	11.2687	12.9026	12.7677	10.1419	10.4305
TCGA-BH-A204	brca	-849.74736	0.2913976	9.9453	10.5715	13.1014	6.0776	4.8506
TCGA-HT-7693	lgg	103.59375	0.698680120325843	10.5656	5.8929	12.5844	4.5805	4.4401
TCGA-66-2727	lusc	347.82825	0.508389113053027	9.8156	11.5061	13.8804	7.8833	7.6211
TCGA-EE-A3AG	skcm	-951.85549	0.705459243	8.3571	6.4181	13.2754	3.8828	5.7852
TCGA-E8-A415	thca	-361.72116	-0.0463495534873295	6.7874	13.9658	13.3211	7.0315	6.989
TCGA-A2-A0YL	brca	96.81695	-0.955915828911472	11.622	11.713	13.5474	8.4279	8.7153
TCGA-D8-A146	brca	71.80916	0.194774925950639	12.3266	13.4861	13.5716	7.515	7.6101
TCGA-50-6673	luad	552.93738	0.767916474752487	11.4386	14.0287	14.9433	7.7194	6.021
TCGA-E2-A1B0	brca	239.08788	-0.8239300295	11.6426	14.1235	14.5505	7.8392	8.057
TCGA-AR-A2LQ	brca	265.80871	-1.623973863	12.8151	11.2036	13.5587	6.8998	6.4371
TCGA-A8-A06Z	brca	-578.95739	-0.083476539	8.8109	14.2068	12.3998	3.6613	3.4095
TCGA-D8-A1X8	brca	350.76017	-1.38275851823196	10.6097	9.8049	13.8201	7.8204	7.4832
TCGA-49-6744	luad	1577.81379	0.397670408814896	11.6795	13.4423	13.263	10.1529	9.4185
TCGA-AN-A0XT	brca	-595.40304	1.06254337873523	9.7567	14.1697	12.7347	6.5706	5.9801
TCGA-46-6025	lusc	-236.54962	0.128086792225853	10.2935	13.0203	14.3986	6.838	6.7695
TCGA-AZ-4616	coad	-53.55609	-2.08235530484752	8.9608	13.6212	12.8253	7.9808	8.1873
TCGA-DU-7015	lgg	370.38317	0.604002818558345	10.8789	7.3247	13.4657	4.1361	4.461
TCGA-DU-7006	lgg	598.93268	0.179692445358536	11.5786	8.2552	13.1495	5.8102	5.7499
TCGA-EL-A3ZQ	thca	-356.11726	0.993074152038159	7.6737	14.0873	12.8967	8.3174	8.086
TCGA-D3-A2JP	skcm	1124.41864	-0.9016462615	8.334	4.9439	13.0545	9.7916	9.782
TCGA-D3-A1QA	skcm	122.49725	0.496468717	7.2643	14.4517	14.9082	6.8226	7.3937
TCGA-22-5472	lusc	2004.86273	0.702707255339593	10.2751	13.2132	12.8033	7.1545	7.1296
TCGA-DH-5144	lgg	-1102.24225	0.342815355846355	9.8567	5.5626	12.9099	3.5957	2.8115
TCGA-G9-7521	prad	152.64980	0.667903172475286	10.1442	13.6186	13.1713	9.2374	8.6292
TCGA-ER-A19L	skcm	-389.60325	1.233684588	9.2348	13.537	13.9978	5.9854	5.0184
TCGA-AR-A1AM	brca	86.11790	-0.615031565	11.2606	12.8046	13.5659	7.9254	8.239
TCGA-B6-A0RT	brca	2815.76013	-1.498439386	10.6841	12.6344	12.5379	11.8962	11.7968
TCGA-A3-3370	kirc	1580.06446	0.0823264040675564	10.1022	11.1222	12.9032	9.7523	10.6977
TCGA-HT-7689	lgg	-456.15799	0.522911242707215	10.6515	5.8024	12.9741	1.0153	2.2463
TCGA-D9-A3Z4	skcm	575.45160	-1.221032893	8.6722	6.7334	13.5307	8.2281	8.1885
TCGA-EL-A3CP	thca	-845.76455	0.450825339077253	10.8446	14.1709	14.3484	4.9286	5.1218
TCGA-CV-7095	hnsc	26.21790	-0.526303892727665	8.0178	13.8656	12.5153	6.7999	6.0939
TCGA-49-6742	luad	-310.81192	0.254748620223205	9.7817	13.1524	13.6128	6.4265	6.7797
TCGA-DA-A1IB	skcm	3258.09105	-0.3027939765	10.3565	11.7513	13.0535	12.0227	11.2862
TCGA-DM-A1HA	coad	-693.17723	1.18885558471009	5.747	13.9355	13.4003	6.0375	7.0087
TCGA-AA-3525	coad	1728.48652	0.999452503089579	8.5115	13.9844	13.17	9.7407	9.6031
TCGA-CM-6164	coad	-262.64031	-0.991314750566149	9.4349	14.2508	13.9611	7.1259	7.0949
TCGA-DM-A1D7	coad	-550.90629	0.922548683373053	8.6085	14.211	13.1322	7.0037	5.7832
TCGA-CI-6621	read	229.58665	0.194361963829275	10.1407	13.6529	13.2725	8.0129	6.7383
TCGA-EL-A3GZ	thca	-1036.34343	1.22838752395361	10.2861	14.1675	13.6552	6.7468	6.8417
TCGA-AO-A12F	brca	-658.47032	-0.6095588935	11.1541	12.5567	13.3517	5.3389	5.302
TCGA-BP-5190	kirc	514.21989	-0.0657028264860025	8.191	11.8303	11.8038	8.6308	8.0897
